Row ID	Order ID	Order Date	Ship Date	Ship Mode	Customer ID	Customer Name	Segment	Country/Region	City	State	Postal Code	Region	Product ID	Category	Sub-Category	Product Name	Sales	Quantity	Discount	Profit	Cost Price (NOT unit price)
9774	CA-2019-160234	6/26/2019	7/3/2019	Standard Class	PF-19225	Phillip Flathmann	Consumer	United States	Atlanta	Georgia	30318	South	TEC-PH-10004434	Technology	Phones	Cisco IP Phone 7961G VoIP phone - Dark gray	135.95	1	0	39.4255	96.5245
9775	CA-2017-169019	7/26/2017	7/30/2017	Standard Class	LF-17185	Luke Foster	Consumer	United States	San Antonio	Texas	78207	Central	OFF-BI-10004995	Office Supplies	Binders	GBC DocuBind P400 Electric Binding System	2177.584	8	0.8	-3701.8928	5879.4768
9776	CA-2017-169019	7/26/2017	7/30/2017	Standard Class	LF-17185	Luke Foster	Consumer	United States	San Antonio	Texas	78207	Central	FUR-FU-10004666	Furniture	Furnishings	DAX Clear Channel Poster Frame	17.496	3	0.6	-10.0602	27.5562
9777	CA-2017-169019	7/26/2017	7/30/2017	Standard Class	LF-17185	Luke Foster	Consumer	United States	San Antonio	Texas	78207	Central	OFF-BI-10001524	Office Supplies	Binders	GBC Premium Transparent Covers with Diagonal Lined Pattern	16.784	4	0.8	-26.8544	43.6384
9778	CA-2017-169019	7/26/2017	7/30/2017	Standard Class	LF-17185	Luke Foster	Consumer	United States	San Antonio	Texas	78207	Central	TEC-AC-10002076	Technology	Accessories	Microsoft Natural Keyboard Elite	431.136	9	0.2	-26.946	458.082
9779	CA-2017-169019	7/26/2017	7/30/2017	Standard Class	LF-17185	Luke Foster	Consumer	United States	San Antonio	Texas	78207	Central	OFF-BI-10001679	Office Supplies	Binders	GBC Instant Index System for Binding Systems	8.88	5	0.8	-13.32	22.2
9780	CA-2017-169019	7/26/2017	7/30/2017	Standard Class	LF-17185	Luke Foster	Consumer	United States	San Antonio	Texas	78207	Central	OFF-AP-10003281	Office Supplies	Appliances	Acco 6 Outlet Guardian Standard Surge Suppressor	4.836	2	0.8	-12.09	16.926
9781	CA-2019-153178	9/14/2019	9/18/2019	Standard Class	CL-12565	Clay Ludtke	Consumer	United States	Long Beach	New York	11561	East	TEC-PH-10001944	Technology	Phones	Wi-Ex zBoost YX540 Cellular Phone Signal Booster	437.85	3	0	131.355	306.495
9782	CA-2019-153178	9/14/2019	9/18/2019	Standard Class	CL-12565	Clay Ludtke	Consumer	United States	Long Beach	New York	11561	East	OFF-BI-10004390	Office Supplies	Binders	GBC DocuBind 200 Manual Binding Machine	673.568	2	0.2	252.588	420.98
9783	CA-2018-149748	5/31/2018	6/2/2018	Second Class	EM-13825	Elizabeth Moffitt	Corporate	United States	Paterson	New Jersey	7501	East	OFF-PA-10002120	Office Supplies	Paper	Xerox 1889	274.8	5	0	134.652	140.148
9784	CA-2018-149748	5/31/2018	6/2/2018	Second Class	EM-13825	Elizabeth Moffitt	Corporate	United States	Paterson	New Jersey	7501	East	OFF-ST-10004340	Office Supplies	Storage	"Fellowes Mobile File Cart, Black"	62.18	1	0	16.7886	45.3914
9785	CA-2018-149748	5/31/2018	6/2/2018	Second Class	EM-13825	Elizabeth Moffitt	Corporate	United States	Paterson	New Jersey	7501	East	FUR-FU-10001847	Furniture	Furnishings	Eldon Image Series Black Desk Accessories	8.28	2	0	2.9808	5.2992
9786	CA-2018-155635	5/9/2018	5/13/2018	Standard Class	ME-17725	Max Engle	Consumer	United States	Louisville	Kentucky	40214	South	OFF-BI-10000962	Office Supplies	Binders	"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8"""	48.81	3	0	23.9169	24.8931
9787	US-2017-114377	11/5/2017	11/5/2017	Same Day	BG-11035	Barry Gonzalez	Consumer	United States	Hampton	Virginia	23666	South	FUR-CH-10004754	Furniture	Chairs	"Global Stack Chair with Arms, Black"	149.9	5	0	40.473	109.427
9788	CA-2020-144491	3/27/2020	4/1/2020	Standard Class	CJ-12010	Caroline Jumper	Consumer	United States	Houston	Texas	77070	Central	FUR-BO-10001811	Furniture	Bookcases	"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors"	1023.332	5	0.32	-30.098	1053.43
9789	CA-2020-144491	3/27/2020	4/1/2020	Standard Class	CJ-12010	Caroline Jumper	Consumer	United States	Houston	Texas	77070	Central	FUR-CH-10004063	Furniture	Chairs	Global Deluxe High-Back Manager's Chair	600.558	3	0.3	-8.5794	609.1374
9790	CA-2020-144491	3/27/2020	4/1/2020	Standard Class	CJ-12010	Caroline Jumper	Consumer	United States	Houston	Texas	77070	Central	TEC-AC-10004901	Technology	Accessories	Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver	39.992	1	0.2	6.9986	32.9934
9791	CA-2020-144491	3/27/2020	4/1/2020	Standard Class	CJ-12010	Caroline Jumper	Consumer	United States	Houston	Texas	77070	Central	FUR-CH-10001714	Furniture	Chairs	"Global Leather & Oak Executive Chair, Burgundy"	211.246	2	0.3	-66.3916	277.6376
9792	CA-2017-127166	5/21/2017	5/23/2017	Second Class	KH-16360	Katherine Hughes	Consumer	United States	Houston	Texas	77070	Central	OFF-EN-10003134	Office Supplies	Envelopes	Staple envelope	56.064	6	0.2	21.024	35.04
9793	CA-2017-127166	5/21/2017	5/23/2017	Second Class	KH-16360	Katherine Hughes	Consumer	United States	Houston	Texas	77070	Central	FUR-CH-10003396	Furniture	Chairs	Global Deluxe Steno Chair	107.772	2	0.3	-29.2524	137.0244
9794	CA-2017-127166	5/21/2017	5/23/2017	Second Class	KH-16360	Katherine Hughes	Consumer	United States	Houston	Texas	77070	Central	OFF-PA-10001560	Office Supplies	Paper	"Adams Telephone Message Books, 5 1/4” x 11”"	4.832	1	0.2	1.6308	3.2012
9795	CA-2017-127166	5/21/2017	5/23/2017	Second Class	KH-16360	Katherine Hughes	Consumer	United States	Houston	Texas	77070	Central	OFF-BI-10000977	Office Supplies	Binders	Ibico Plastic Spiral Binding Combs	18.24	3	0.8	-31.008	49.248
9796	CA-2019-125920	5/21/2019	5/28/2019	Standard Class	SH-19975	Sally Hughsby	Corporate	United States	Chicago	Illinois	60610	Central	OFF-BI-10003429	Office Supplies	Binders	"Cardinal HOLDit! Binder Insert Strips,Extra Strips"	3.798	3	0.8	-5.8869	9.6849
9797	CA-2018-128608	1/12/2018	1/17/2018	Standard Class	CS-12490	Cindy Schnelling	Corporate	United States	Toledo	Ohio	43615	East	OFF-AR-10001374	Office Supplies	Art	"BIC Brite Liner Highlighters, Chisel Tip"	10.368	2	0.2	1.5552	8.8128
9798	CA-2018-128608	1/12/2018	1/17/2018	Standard Class	CS-12490	Cindy Schnelling	Corporate	United States	Toledo	Ohio	43615	East	TEC-PH-10004977	Technology	Phones	GE 30524EE4	235.188	2	0.4	-43.1178	278.3058
9799	CA-2018-128608	1/12/2018	1/17/2018	Standard Class	CS-12490	Cindy Schnelling	Corporate	United States	Toledo	Ohio	43615	East	TEC-PH-10000912	Technology	Phones	Anker 24W Portable Micro USB Car Charger	26.376	4	0.4	2.6376	23.7384
9800	CA-2018-128608	1/12/2018	1/17/2018	Standard Class	CS-12490	Cindy Schnelling	Corporate	United States	Toledo	Ohio	43615	East	TEC-AC-10000487	Technology	Accessories	SanDisk Cruzer 4 GB USB Flash Drive	10.384	2	0.2	2.2066	8.1774
9801	CA-2018-128608	1/12/2018	1/17/2018	Standard Class	CS-12490	Cindy Schnelling	Corporate	United States	Toledo	Ohio	43615	East	TEC-PH-10002262	Technology	Phones	LG Electronics Tone+ HBS-730 Bluetooth Headset	107.118	3	0.4	-21.4236	128.5416
9802	CA-2020-137918	9/29/2020	10/6/2020	Standard Class	JK-15730	Joe Kamberova	Consumer	United States	Lodi	California	95240	West	OFF-SU-10000898	Office Supplies	Supplies	"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L"	97.3	7	0	28.217	69.083
9803	CA-2018-122973	7/18/2018	7/20/2018	Second Class	PJ-19015	Pauline Johnson	Consumer	United States	New York City	New York	10024	East	OFF-BI-10004182	Office Supplies	Binders	Economy Binders	3.328	2	0.2	1.2064	2.1216
9804	CA-2018-122973	7/18/2018	7/20/2018	Second Class	PJ-19015	Pauline Johnson	Consumer	United States	New York City	New York	10024	East	TEC-PH-10002468	Technology	Phones	"Plantronics CS 50-USB - headset - Convertible, Monaural"	135.99	1	0	36.7173	99.2727
9805	CA-2018-122973	7/18/2018	7/20/2018	Second Class	PJ-19015	Pauline Johnson	Consumer	United States	New York City	New York	10024	East	FUR-FU-10002364	Furniture	Furnishings	"Eldon Expressions Wood Desk Accessories, Oak"	7.38	1	0	2.1402	5.2398
9806	CA-2019-136322	10/21/2019	10/26/2019	Standard Class	AP-10720	Anne Pryor	Home Office	United States	Fort Lauderdale	Florida	33311	South	FUR-FU-10002878	Furniture	Furnishings	"Seth Thomas 14"" Day/Date Wall Clock"	45.568	2	0.2	9.6832	35.8848
9807	CA-2019-136322	10/21/2019	10/26/2019	Standard Class	AP-10720	Anne Pryor	Home Office	United States	Fort Lauderdale	Florida	33311	South	OFF-BI-10004817	Office Supplies	Binders	GBC Personal VeloBind Strips	28.752	8	0.7	-21.0848	49.8368
9808	CA-2020-107209	7/27/2020	8/1/2020	Second Class	JW-15955	Joni Wasserman	Consumer	United States	Raleigh	North Carolina	27604	South	FUR-CH-10001146	Furniture	Chairs	"Global Value Mid-Back Manager's Chair, Gray"	194.848	4	0.2	12.178	182.67
9809	CA-2020-145093	7/21/2020	7/26/2020	Standard Class	PT-19090	Pete Takahito	Consumer	United States	Chicago	Illinois	60623	Central	OFF-BI-10001116	Office Supplies	Binders	"Wilson Jones 1"" Hanging DublLock Ring Binders"	2.112	2	0.8	-3.3792	5.4912
9810	US-2017-139640	11/7/2017	11/11/2017	Second Class	TB-21595	Troy Blackwell	Consumer	United States	Portland	Oregon	97206	West	OFF-PA-10000304	Office Supplies	Paper	Xerox 1995	25.92	5	0.2	9.072	16.848
9811	US-2017-139640	11/7/2017	11/11/2017	Second Class	TB-21595	Troy Blackwell	Consumer	United States	Portland	Oregon	97206	West	OFF-AR-10002240	Office Supplies	Art	Panasonic KP-150 Electric Pencil Sharpener	120.768	4	0.2	9.0576	111.7104
9812	CA-2019-117583	11/27/2019	11/30/2019	First Class	CB-12025	Cassandra Brandow	Consumer	United States	East Orange	New Jersey	7017	East	OFF-PA-10001246	Office Supplies	Paper	Xerox 215	25.92	4	0	12.4416	13.4784
9813	CA-2019-117583	11/27/2019	11/30/2019	First Class	CB-12025	Cassandra Brandow	Consumer	United States	East Orange	New Jersey	7017	East	OFF-AR-10000658	Office Supplies	Art	Newell 324	34.65	3	0	9.702	24.948
9814	CA-2019-117583	11/27/2019	11/30/2019	First Class	CB-12025	Cassandra Brandow	Consumer	United States	East Orange	New Jersey	7017	East	OFF-PA-10000100	Office Supplies	Paper	Xerox 1945	204.95	5	0	100.4255	104.5245
9815	CA-2019-117583	11/27/2019	11/30/2019	First Class	CB-12025	Cassandra Brandow	Consumer	United States	East Orange	New Jersey	7017	East	OFF-BI-10004233	Office Supplies	Binders	"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""	79.95	5	0	38.376	41.574
9816	CA-2018-162201	6/8/2018	6/12/2018	Standard Class	AG-10495	Andrew Gjertsen	Corporate	United States	Saint Petersburg	Florida	33710	South	OFF-PA-10002581	Office Supplies	Paper	Xerox 1951	173.488	7	0.2	54.215	119.273
9817	CA-2018-162201	6/8/2018	6/12/2018	Standard Class	AG-10495	Andrew Gjertsen	Corporate	United States	Saint Petersburg	Florida	33710	South	OFF-ST-10000046	Office Supplies	Storage	Fellowes Super Stor/Drawer Files	516.96	4	0.2	-6.462	523.422
9818	CA-2018-162201	6/8/2018	6/12/2018	Standard Class	AG-10495	Andrew Gjertsen	Corporate	United States	Saint Petersburg	Florida	33710	South	FUR-FU-10001185	Furniture	Furnishings	"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2"	173.208	7	0.2	45.4671	127.7409
9819	CA-2018-162201	6/8/2018	6/12/2018	Standard Class	AG-10495	Andrew Gjertsen	Corporate	United States	Saint Petersburg	Florida	33710	South	OFF-AR-10003856	Office Supplies	Art	Newell 344	4.448	2	0.2	0.3336	4.1144
9820	CA-2018-162201	6/8/2018	6/12/2018	Standard Class	AG-10495	Andrew Gjertsen	Corporate	United States	Saint Petersburg	Florida	33710	South	OFF-LA-10001982	Office Supplies	Labels	Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set	9	3	0.2	3.15	5.85
9821	CA-2018-162201	6/8/2018	6/12/2018	Standard Class	AG-10495	Andrew Gjertsen	Corporate	United States	Saint Petersburg	Florida	33710	South	OFF-PA-10001215	Office Supplies	Paper	Xerox 1963	42.24	10	0.2	13.2	29.04
9822	CA-2018-162201	6/8/2018	6/12/2018	Standard Class	AG-10495	Andrew Gjertsen	Corporate	United States	Saint Petersburg	Florida	33710	South	OFF-BI-10002429	Office Supplies	Binders	"Premier Elliptical Ring Binder, Black"	18.264	2	0.7	-13.3936	31.6576
9823	US-2017-164406	8/15/2017	8/19/2017	Standard Class	BD-11605	Brian Dahlen	Consumer	United States	San Francisco	California	94122	West	OFF-AP-10003287	Office Supplies	Appliances	Tripp Lite TLP810NET Broadband Surge for Modem/Fax	152.91	3	0	42.8148	110.0952
9824	US-2017-164406	8/15/2017	8/19/2017	Standard Class	BD-11605	Brian Dahlen	Consumer	United States	San Francisco	California	94122	West	OFF-PA-10000167	Office Supplies	Paper	Xerox 1925	92.94	3	0	41.823	51.117
9825	US-2017-164406	8/15/2017	8/19/2017	Standard Class	BD-11605	Brian Dahlen	Consumer	United States	San Francisco	California	94122	West	OFF-BI-10002309	Office Supplies	Binders	Avery Heavy-Duty EZD  Binder With Locking Rings	17.856	4	0.2	6.2496	11.6064
9826	US-2017-164406	8/15/2017	8/19/2017	Standard Class	BD-11605	Brian Dahlen	Consumer	United States	San Francisco	California	94122	West	OFF-BI-10003638	Office Supplies	Binders	GBC Durable Plastic Covers	46.44	3	0.2	15.093	31.347
9827	US-2017-164406	8/15/2017	8/19/2017	Standard Class	BD-11605	Brian Dahlen	Consumer	United States	San Francisco	California	94122	West	FUR-CH-10003833	Furniture	Chairs	Novimex Fabric Task Chair	195.136	4	0.2	-12.196	207.332
9828	CA-2020-169999	6/19/2020	6/26/2020	Standard Class	JS-15685	Jim Sink	Corporate	United States	New York City	New York	10035	East	OFF-ST-10001511	Office Supplies	Storage	Space Solutions Commercial Steel Shelving	129.3	2	0	6.465	122.835
9829	CA-2020-169999	6/19/2020	6/26/2020	Standard Class	JS-15685	Jim Sink	Corporate	United States	New York City	New York	10035	East	OFF-BI-10004728	Office Supplies	Binders	Wilson Jones Turn Tabs Binder Tool for Ring Binders	11.568	3	0.2	3.7596	7.8084
9830	US-2020-152842	7/16/2020	7/23/2020	Standard Class	NF-18385	Natalie Fritzler	Consumer	United States	Charlotte	North Carolina	28205	South	FUR-CH-10004218	Furniture	Chairs	"Global Fabric Manager's Chair, Dark Gray"	242.352	3	0.2	15.147	227.205
9831	CA-2017-113257	12/16/2017	12/18/2017	Second Class	SC-20305	Sean Christensen	Consumer	United States	Beaumont	Texas	77705	Central	TEC-AC-10004171	Technology	Accessories	Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset	319.968	4	0.2	95.9904	223.9776
9832	CA-2017-113257	12/16/2017	12/18/2017	Second Class	SC-20305	Sean Christensen	Consumer	United States	Beaumont	Texas	77705	Central	FUR-FU-10001706	Furniture	Furnishings	Longer-Life Soft White Bulbs	8.624	7	0.6	-2.5872	11.2112
9833	CA-2017-133963	5/18/2017	5/22/2017	Second Class	GA-14515	George Ashbrook	Consumer	United States	Dallas	Texas	75220	Central	OFF-PA-10001526	Office Supplies	Paper	Xerox 1949	3.984	1	0.2	1.4442	2.5398
9834	CA-2020-130302	9/14/2020	9/19/2020	Standard Class	CY-12745	Craig Yedwab	Corporate	United States	Springfield	Ohio	45503	East	TEC-AC-10002001	Technology	Accessories	Logitech Wireless Gaming Headset G930	895.944	7	0.2	190.3881	705.5559
9835	CA-2019-126627	10/10/2019	10/12/2019	First Class	WB-21850	William Brown	Consumer	United States	La Porte	Texas	77571	Central	FUR-FU-10004963	Furniture	Furnishings	"Eldon 400 Class Desk Accessories, Black Carbon"	14	4	0.6	-6.3	20.3
9836	CA-2019-126627	10/10/2019	10/12/2019	First Class	WB-21850	William Brown	Consumer	United States	La Porte	Texas	77571	Central	OFF-BI-10001597	Office Supplies	Binders	"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue"	16.392	2	0.8	-26.2272	42.6192
9837	US-2019-125402	9/25/2019	10/1/2019	Standard Class	DL-12865	Dan Lawera	Consumer	United States	Long Beach	California	90805	West	OFF-PA-10000141	Office Supplies	Paper	"Ampad Evidence Wirebond Steno Books, 6"" x 9"""	10.9	5	0	5.123	5.777
9838	US-2019-125402	9/25/2019	10/1/2019	Standard Class	DL-12865	Dan Lawera	Consumer	United States	Long Beach	California	90805	West	OFF-LA-10003923	Office Supplies	Labels	Alphabetical Labels for Top Tab Filing	29.6	2	0	14.8	14.8
9839	US-2019-125402	9/25/2019	10/1/2019	Standard Class	DL-12865	Dan Lawera	Consumer	United States	Long Beach	California	90805	West	OFF-LA-10001771	Office Supplies	Labels	Avery 513	4.98	1	0	2.2908	2.6892
9840	US-2019-125402	9/25/2019	10/1/2019	Standard Class	DL-12865	Dan Lawera	Consumer	United States	Long Beach	California	90805	West	TEC-CO-10001943	Technology	Copiers	Canon PC-428 Personal Copier	479.976	3	0.2	161.9919	317.9841
9841	US-2019-125402	9/25/2019	10/1/2019	Standard Class	DL-12865	Dan Lawera	Consumer	United States	Long Beach	California	90805	West	TEC-PH-10003356	Technology	Phones	"SmartStand Mobile Device Holder, Assorted Colors"	44.736	8	0.2	4.4736	40.2624
9842	US-2019-125402	9/25/2019	10/1/2019	Standard Class	DL-12865	Dan Lawera	Consumer	United States	Long Beach	California	90805	West	OFF-AR-10002255	Office Supplies	Art	Newell 346	5.76	2	0	1.6704	4.0896
9843	US-2019-125402	9/25/2019	10/1/2019	Standard Class	DL-12865	Dan Lawera	Consumer	United States	Long Beach	California	90805	West	FUR-CH-10000665	Furniture	Chairs	"Global Airflow Leather Mesh Back Chair, Black"	483.136	4	0.2	60.392	422.744
9844	CA-2017-163867	6/3/2017	6/6/2017	First Class	RE-19450	Richard Eichhorn	Consumer	United States	Decatur	Illinois	62521	Central	OFF-LA-10001771	Office Supplies	Labels	Avery 513	15.936	4	0.2	5.1792	10.7568
9845	CA-2017-163867	6/3/2017	6/6/2017	First Class	RE-19450	Richard Eichhorn	Consumer	United States	Decatur	Illinois	62521	Central	FUR-FU-10001475	Furniture	Furnishings	"Contract Clock, 14"", Brown"	61.544	7	0.6	-40.0036	101.5476
9846	CA-2017-163867	6/3/2017	6/6/2017	First Class	RE-19450	Richard Eichhorn	Consumer	United States	Decatur	Illinois	62521	Central	OFF-ST-10000877	Office Supplies	Storage	Recycled Steel Personal File for Standard File Folders	132.696	3	0.2	9.9522	122.7438
9847	CA-2020-169327	9/2/2020	9/4/2020	Second Class	MH-17290	Marc Harrigan	Home Office	United States	Los Angeles	California	90008	West	OFF-AP-10001492	Office Supplies	Appliances	"Acco Six-Outlet Power Strip, 4' Cord Length"	43.1	5	0	11.206	31.894
9848	CA-2020-169327	9/2/2020	9/4/2020	Second Class	MH-17290	Marc Harrigan	Home Office	United States	Los Angeles	California	90008	West	FUR-FU-10004188	Furniture	Furnishings	Luxo Professional Combination Clamp-On Lamps	511.5	5	0	132.99	378.51
9849	CA-2020-169327	9/2/2020	9/4/2020	Second Class	MH-17290	Marc Harrigan	Home Office	United States	Los Angeles	California	90008	West	OFF-BI-10004330	Office Supplies	Binders	"GBC Velobind Prepunched Cover Sets, Regency Series"	147.92	5	0.2	46.225	101.695
9850	CA-2017-142979	4/12/2017	4/18/2017	Standard Class	EH-13765	Edward Hooks	Corporate	United States	Lodi	California	95240	West	OFF-AR-10002987	Office Supplies	Art	Prismacolor Color Pencil Set	39.68	2	0	16.2688	23.4112
9851	CA-2019-158155	5/2/2019	5/6/2019	Standard Class	EH-13765	Edward Hooks	Corporate	United States	New York City	New York	10009	East	FUR-FU-10000732	Furniture	Furnishings	Eldon 200 Class Desk Accessories	12.56	2	0	4.0192	8.5408
9852	CA-2019-158155	5/2/2019	5/6/2019	Standard Class	EH-13765	Edward Hooks	Corporate	United States	New York City	New York	10009	East	OFF-BI-10001670	Office Supplies	Binders	Vinyl Sectional Post Binders	90.48	3	0.2	33.93	56.55
9853	CA-2019-158155	5/2/2019	5/6/2019	Standard Class	EH-13765	Edward Hooks	Corporate	United States	New York City	New York	10009	East	OFF-PA-10000533	Office Supplies	Paper	Southworth Parchment Paper & Envelopes	13.08	2	0	6.0168	7.0632
9854	CA-2019-158155	5/2/2019	5/6/2019	Standard Class	EH-13765	Edward Hooks	Corporate	United States	New York City	New York	10009	East	FUR-FU-10002253	Furniture	Furnishings	"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock"	214.7	5	0	83.733	130.967
9855	CA-2020-138870	6/19/2020	6/23/2020	Standard Class	GA-14515	George Ashbrook	Consumer	United States	San Francisco	California	94109	West	FUR-FU-10002396	Furniture	Furnishings	"DAX Copper Panel Document Frame, 5 x 7 Size"	50.32	4	0	21.1344	29.1856
9856	CA-2020-138870	6/19/2020	6/23/2020	Standard Class	GA-14515	George Ashbrook	Consumer	United States	San Francisco	California	94109	West	OFF-PA-10004438	Office Supplies	Paper	Xerox 1907	24.56	2	0	11.5432	13.0168
